dataset_id,sample_id,site_id,year,intervention,control_flag,microbiome_available,soil_chemistry_available,outcome_available,soil_ph,total_carbon,total_nitrogen,organic_matter,cec,phosphorus,potassium,yield_value,outcome_type,notes
naylor_sorghum_drought,SRR5224993,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224992,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224991,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224990,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224989,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224988,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224987,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224986,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224985,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224984,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224983,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224982,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224981,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224980,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224979,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224978,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224977,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224976,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224975,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224974,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224973,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224972,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224971,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224970,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224969,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224968,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224967,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224966,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224965,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224964,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224963,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224962,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224961,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224960,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224959,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224958,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224957,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224956,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224955,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224954,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224953,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224952,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224951,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224950,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224949,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224948,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224947,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224946,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224945,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224944,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224943,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224942,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224941,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224940,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224939,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224938,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224937,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224936,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224935,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224934,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224933,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224932,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224931,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224930,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224929,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224928,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224927,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224926,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224925,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224924,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224923,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224922,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224921,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224920,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224919,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224918,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224917,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224916,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224915,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224914,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224913,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224912,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224911,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224910,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224909,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224908,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224907,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224906,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224905,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224904,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224903,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224902,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224901,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224900,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224899,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224898,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224897,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224896,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224895,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224894,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224893,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224892,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224891,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224890,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224889,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224888,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224887,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224886,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224885,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224884,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224883,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224882,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224881,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224880,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224879,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224878,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224877,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224876,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224875,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224874,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224873,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224872,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224871,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224870,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224869,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224868,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224867,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224866,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224865,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224864,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224863,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224862,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224861,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224860,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224859,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224858,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224857,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224856,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224855,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224854,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224853,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224852,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224851,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224850,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224849,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224848,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224847,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224846,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224845,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224844,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224843,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224842,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224841,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224840,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224839,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224838,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224837,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224836,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224835,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224834,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224833,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224832,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224831,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224830,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224829,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224828,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224827,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224826,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224825,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224824,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224823,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224822,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224821,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224820,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224819,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224818,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224817,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224816,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224815,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224814,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224813,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224812,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224811,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224810,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224809,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224808,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224807,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224806,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224805,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224804,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224803,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224802,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224801,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224800,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
